case,condition,policy,endpoint,windows,median,mean,minimum,maximum
multizone_office_simple_air,zone_drift_negative,tuned_rule_based,tdis_tot,12,0.76199465184653126,0.81385193576390258,0,1.8919113211391114
multizone_office_simple_air,zone_drift_negative,tuned_rule_based,control_cost_proxy,12,16.936691450101033,17.300474744608653,2.106010832372859,40.469898421880274
multizone_office_simple_air,zone_drift_negative,tuned_rule_based,control_discomfort_kh,12,0.24784198920118428,0.34246453117990211,0,0.85072637260229556
multizone_office_simple_air,zone_drift_negative,tuned_rule_based,control_energy_kwh,12,147.08937411291919,155.97743067206855,18.874589692474991,379.96937405821654
multizone_office_simple_air,zone_drift_positive,constant_zero,operational_score,12,0,0,0,0
multizone_office_simple_air,zone_drift_positive,constant_zero,cost_tot,12,0.011787458150883843,0.013149663214903079,0.0020454811406701904,0.032232186563263349
multizone_office_simple_air,zone_drift_positive,constant_zero,tdis_tot,12,0.74103463601236652,0.72680798794684565,0,1.8919021644153311
multizone_office_simple_air,zone_drift_positive,constant_zero,control_cost_proxy,12,16.720933549304434,17.197639776720404,2.1060106014214313,40.475113246800163
multizone_office_simple_air,zone_drift_positive,constant_zero,control_discomfort_kh,12,0.24785459066649196,0.34247877780635011,0,0.85069536985713512
multizone_office_simple_air,zone_drift_positive,constant_zero,control_energy_kwh,12,146.58121007476342,155.45968519428067,18.874586639664997,379.95149819135281
